investor,investee,mount,pre_investor,pre_investee,pre_mount,sentence
0,0,0,0,0,0,目前，内容付费内容＋内容授权和故事手伴硬产品各在公司收入中占到一半比重
0,0,0,0,0,0,平台属性优势，累计用户3500万
0,1,0,0,0,0,企鹅童话是平台模式，上游收录IP，中游做加工和运营，下游就是渠道和变现
0,0,0,0,0,0,上游，把国内外头部IP、出版社、工作室、个人创作者都吸引到平台，获取丰富多样的优质儿童数字内容版权
0,0,0,0,0,0,公司合作的内容IP方有QQfamily、迪士尼、奥特曼、比伯娃娃、托马斯&朋友、比得兔、海底小纵队、曹文轩儿童文学艺术中心、童趣出版有限公司等等
0,1,0,0,0,0,中游，企鹅童话团队对IP进行深挖，加工和打造满足家长和孩子需求的视频、音频和图书内容
0,0,0,0,0,0,下游，依靠资源优势，进行多渠道分发和变现
0,1,0,0,0,0,企鹅童话的渠道包括
0,0,0,0,0,0,自有APP平台，有声早教平台宝贝听听、互动绘本平台宝贝童话
0,0,0,0,0,0,腾讯系产品和业务线，QQ阅读器、腾讯视频、企鹅FM等
0,0,0,0,0,0,硬件产品，IP衍生故事机、腾讯听听、Rokid智能家庭机器人等
0,0,0,0,0,0,截至目前，在用户上，宝贝听听和宝贝童话累计用户达3500万，每月新增用户40万左右，累计日活用户50万
0,0,0,0,0,0,在内容上，宝贝听听音频内容数已经超过5万条，宝贝童话数字图书达5千多本
0,0,0,0,0,0,软硬件产品结合，内容付费习惯养成
0,0,0,0,0,0,目前，公司收入由内容付费、内容授权、衍生故事机销售构成
0,0,0,0,0,0,宝贝听听的有声故事，内容面向的是0岁到12岁的孩子，使用对象是家长，适合在手机上操作
0,0,0,0,0,0,所以，主要按故事包收费
0,0,0,0,0,0,宝贝童话则是面向4岁以上的孩子，这些孩子有一定自主阅读能力
0,0,0,0,0,0,为了不打扰用户成体系使用内容，都是一次性按月、季、年收费
0,0,0,0,0,0,截至2017年12月底，2款APP累计付费用户超7万，其中宝贝听听累计付费用户5万，宝贝童话累计付费用户2万多
0,1,0,0,0,0,企鹅童话的内容每年也会大量给企鹅FM、腾讯听听等合作伙伴授权，获得内容收入
0,1,0,0,0,0,相比于传统故事机厂商制作一个IP，企鹅童话收录各大IP版权，衍生故事机围绕IP产生内容，不仅具有收藏功能，而且也是可以讲故事的衍生品故事手伴
0,1,0,0,0,0,另外，企鹅童话还做了实体出版，也就是说，从线上到线下的一整条儿童IP孵化路线都打通了
0,0,0,0,0,0,目前团队规模约50人，包括产品、内容、运营、市场等
0,0,0,0,0,0,随着中产阶级的兴起和知识水平的提升，新一代家长对兴趣、人格的培养越来越重视，对早教市场的内容需求增大
0,0,0,0,0,0,近两年，供应端出现了以讲故事为切入口并逐渐向亲子电商、智能硬件等多产品线延伸，总融资额超2.6亿元的凯叔讲故事
0,0,0,0,0,0,同时，据悉喜马拉雅和得到，也都在做少儿品类的有声读物
0,0,0,0,0,0,这也意味着，对上游内容版权的竞争会更加激烈
,,,,,,;;;;;;;;;;
1,1,1,1,1,1,豆包网于2018年年初完成了新一轮融资7500万，由中国最大的全球化母基金盛景嘉成领投，尚势资本、博将资本、盛腾喜大跟投，原股东汇财投资等持续加持参与
0,1,0,0,1,0,豆包网创始人张启科介绍，本轮融资将用于科技赋能战略的落地，为中小保险公司、保险中介公司赋能，提供数据化管理系统，搭建数字化资产，通过一站式SaaS系统帮助合作机构管理客户、快速理赔、风险管理，提高投保、续保和保后服务的效能
0,0,0,0,1,0,在新技术驱动下，保险不再是一种简单的损失补偿，而是融合了科技、服务和管理，更好的满足社会需要登录查看完整内容
,,,,,,;;;;;;;;;;
0,1,0,0,1,1,7月13日，光辉城市宣布完成Pre-A轮融资，上市公司中衡设计股票代码
1,0,1,0,0,1,603017领投，盛景网联集团跟投，投资金额1200万元
0,1,0,0,1,0,光辉城市是VR+建筑设计行业的领军企业，旗下Smart+设计平台是一款简单易操作的VR转换工具，目前已拥有7万名精准建筑设计师用户，平均每月完成数万个VR项目的转换生产
0,0,0,0,1,0,设计师只需将自己创建的3D模型一键上传到Smart+平台即可在云端快速转换生成VR虚拟现实漫游
0,1,0,0,1,0,目前，光辉城市已与国内超过400家建筑设计院达成了战略合作关系，与Intel、华硕共同研发了设计师专用的VRDesignerPC主机，并与绿地、恒大、保利、融创等多家房地产知名企业建立了紧密合作
0,1,0,0,1,0,Smart+设计平台不仅仅是一个用于建筑表现的工具，光辉城市的目标是要将它打造成VR内容平台
0,0,0,0,1,0,通过Smart+，设计师可以深度参与到VR内容的创造中，设计各种各样的VR场景，构建一个全新的虚拟世界
0,0,0,0,0,0,未来将有一批设计师不再从事物理建筑的设计，而是专注于虚拟空间的营造
0,1,0,0,1,0,光辉城市将通过以下五种方式，为用户进行服务
0,0,0,0,0,0,1、迭代传统设计方式，带给设计师前所未有的体验
0,0,0,0,0,0,Smart+可以帮助设计师走进自己的设计方案，他们不仅可以看到自己设计的建筑建成后的真实面貌，还可以360度无死角的审视并实时修改
0,0,0,0,0,0,借助VR硬件设备，设计师可以完全沉浸于VR场景的漫游中，体验真实的三维空间，未来更能感受环境、天气、灯光、材质的真实质感
0,0,0,0,0,0,Smart+节约了费时费力做渲染的时间，让设计师有更多时间和精力专注于设计本身
0,0,0,0,0,0,让设计回归设计，将表现交给科技
0,0,0,0,0,0,2、复原经典建筑，设计师创造和经营自己的VR项目
0,1,0,0,1,0,光辉城市开展VR原著民活动第一季向大师致敬，由一群热爱VR的建筑设计师参与，他们把创建的经典建筑模型，通过Smart+生成VR虚拟漫游，让观看者能够通过VR技术身临其境的感受大师的经典作品
0,0,0,0,0,0,短短二十天，14个经典建筑VR漫游的总点击量已超过40万次
0,0,0,0,1,0,VR原著民制作水之教堂
0,0,0,0,0,0,3、最轻量级的地产VR虚拟应用
0,1,0,0,1,0,光辉城市以最轻量级的VR地产应用切入市场，只需一个二维码，便能以最快最简单的方式将房产信息传递给购房者
0,0,0,0,0,0,样板间模型经过Smart+的转换生成VR虚拟样板间，购房者只需要用微信扫描二维码即可随时随地看房，配合VR眼镜盒子，购房者可以身临其境的在自己未来的家中进行体验
0,0,0,0,1,0,不仅如此，VR虚拟样板间还可根据需求定制装修风格，为开发商和购房者提供多种方案选择
0,0,0,0,0,0,VR虚拟样板间千元级的售价、易传播的特点使其将会成为未来地产行业最受青睐的新型营销传播方式
0,0,0,0,0,0,绿地长岛项目室外效果
0,0,0,0,1,0,4、与英特尔、华硕联合推出VRDesignerPC主机
0,1,0,0,1,0,光辉城市与英特尔、华硕达成战略合作伙伴关系，共同推出VRDesignerPC主机，它将同时满足设计师前期设计与VR成果展示的需求
0,0,0,0,1,0,VRDesigner主机同时绑定集成Smart+3.0单机版，让设计师可在短短十几分钟内将3D模型一键生成VR场景，实现VR内容的快速量产
0,0,0,0,1,0,VRDesigner强劲的原生硬件算力，轻松支持主流VR硬件设备，如HTCVIVE、OculusRift、大朋E2等，在单机上实现VR内容生产转换与效果呈现
0,0,0,0,1,0,VRDesigner主机
0,0,0,0,0,0,5、应用领域广阔的Smart+
0,0,0,0,0,0,除了游戏和电影，VR技术已经越来越多的应用在了其他领域，建筑、教育、医学、旅游，未来还将拓展到社交、工业等更加广阔的领域
0,0,0,0,1,0,Smart+作为VR转换工具，它可以创造出各个领域所需求的VR场景，成为一个种类丰富的VR内容生产平台
0,0,0,0,1,0,Pre-A轮融资完成后，Smart+设计平台3.0版本也将于近期正式上线
0,1,0,0,1,0,光辉城市将携手数百万设计师共同打造VR内容平台，让他们都能在虚拟世界中设计属于自己的天空之城
,,,,,,;;;;;;;;;;
1,1,1,0,1,0,近日，LockinChina创始人王滨向猎云网独家透露，网站已于今年3月完成数百万人民币的天使轮融资，投资方为华创盛景
0,1,0,0,1,0,LockinChina络可英是一个专门为海外人才打造的垂直招聘平台，它希望能通过简历智能推送和一系列的对接活动，解决海外人才找工作难的痛点
0,0,0,0,0,0,海外人才求职痛点多
0,0,0,0,0,0,在大多数人的印象中，出国是一件镀金的事儿
0,0,0,0,0,0,对于海归回国发展，许多人还有一种国外混不好才回来的偏见
0,0,0,0,0,0,谈起回国的原因，海归们有的是因为国外政策变动太频繁，有的是因为喜欢国内的快节奏，有的觉得中国充满了发展机会……无论如何，回国发展的海外人才越来越多了
0,0,0,0,0,0,可大家不知道的是，看似高大上的留学群体竟然是弱势群体
0,0,0,0,0,0,相比国内高校的学生，他们缺乏国内企业的招聘渠道，也不知道宣讲会是什么鬼
0,0,0,0,0,0,由于距离和时间的客观因素，他们往往错过应届入职的机会而成为往届生，在竞争中处于劣势地位
0,0,0,0,0,0,智能匹配、O2O服务成为增值点
0,0,0,0,0,0,具体到操作层面，用户在注册后不需立即上传简历，系统会自动进行人才测评，然后根据数据计算生成一个用户画像，为用户打上相应标签
0,0,0,0,0,0,数据来自于账号信息沉淀、简历解析和人才测评
0,0,0,0,0,0,C端用户在LockinMatch模式下，只能看到与自己条件匹配的职位，这是系统经过筛选呈现的结果
0,0,0,0,0,0,HR也只能看到与自己筛选条件相符的简历，从HR的角度来看，智能推送简化了筛选流程，有助于提高招聘效率，降低招聘成本
0,0,0,0,1,0,以上这套测评+推送的流程，是基于LockinMatch技术实现的
0,0,0,0,1,0,除了基础服务，Lockin推出了O2O产品LockinNext
0,0,0,0,1,0,LockinNext为海外高校的学生组织提供了一个免费平台，在此他们可以发布一系列线下活动，比如爱丁堡大学华人社组织的新生接机活动、纽卡斯尔大学举办的新生行前会、杜伦大学举办的名企交流会等
0,1,0,0,1,0,LockinChina的环球校招80天也有部分Workshop落地，在此发布
0,0,0,0,0,0,人群、渠道优势突出
0,1,0,0,1,0,笔者认为，相比传统的全品类招聘网站，LockinChina有两个主要优势
0,0,0,0,0,0,一、人群优势二、渠道优势
0,0,0,0,0,0,首先，此前还没有哪家公司专门做海归人才这个群体的垂直招聘，该细分市场在互联网招聘红海中尚属蓝海
0,0,0,0,0,0,其次，目前已有近2000家企业与Lockin达成合作，包括IBM、新浪微博、聚美优品、博世、启德教育等，同时Lockin有与近100所海外高校学生联合会的合作，在两端信息对接时具有渠道优势
0,0,0,0,0,0,团队方面，CEO孔晶晶CrystalKong，毕业于加拿大大不列颠哥伦比亚大学，先后任职于马士基、C.H. Robinson
0,0,0,0,0,0,CTO王滨Gary，奥克兰理工大学MBA，回国后就职于智联招聘，任在线测评产品经理，任职期间完成了EAS人才测评产品的设计和开发
0,1,0,0,0,0,LockinChina今年6月正式上线，目前采用B端收费模式，在一个多月的时间内已有2000多C端用户
,,,,,,;;;;;;;;;;
0,1,1,1,1,1,纽约屋顶菜园供应商BrightFarms日前宣布，完成CoxEnterprises领投的5500万美元D轮融资
0,0,0,0,0,0,参与本轮融资的还有
1,0,0,1,0,0,私募基金 CatalystInvestors、WPGlobalPartners 和 NGENPartners
0,1,0,0,0,0,这三家私募基金均参与了 BrightFarms的上一轮融资
0,0,0,0,0,0,详见华丽志此前报道
0,1,0,0,0,0,屋顶温室菜园供应商BrightFarms完成C轮融资3010万美元
0,1,0,0,0,0,本轮融资有助于 BrightFarms进一步扩大本土农场网络
0,1,0,0,0,0,BrightFarms目前在美国宾州、弗吉尼亚州和伊利诺斯州运营屋顶温室农场
0,0,0,0,0,0,新的俄亥俄州农场将于今年夏天开张，2019年初还会在德州新增一家农场
0,0,0,0,0,0,对CoxEnterprises而言，这项投资与其在社会责任和多元化增长方面的布局相吻合
0,0,0,0,1,0,2007年，CoxEnterprises推出全国性的可持续发展倡议活动—CoxConserves
0,0,0,0,0,0,此后，公司相继在环保领域投资了1亿多美元
0,0,0,0,0,0,近期，CoxEnterprises进一步扩展投资战略，将专注于水资源、能源、食品和农业领域的可持续发展技术工业纳入投资对象清单
0,0,0,0,0,0,CoxEnterprisesCFO DallasClement表示
0,0,0,0,0,0,自创立以来，我们就关注处于早期阶段，有创新能力，具有颠覆性公司
0,1,0,0,0,0,BrightFarms代表着一个极好的重塑农业生产、对环境产生积极影响的机会
0,0,0,0,0,0,很高兴能支持他们成为扩张为全国性品牌
0,1,0,0,1,0,创立于2006年，BrightFarms通过在超市、杂货店及任何可以利用的屋顶上建造为城市环境特别打造的生产水培作物的温室，在全美推广本地食材的概念
0,1,0,0,0,0,BrightFarms的温室不仅可以节省土地、水资源、减少污染，还能为城市居民提供不受气候影响、有均衡品质保障的新鲜食材，大大缩短了超市的蔬菜供应链
0,1,0,0,1,0,通过技术创新，相较传统长途运输的农业，BrightFarms的温室能有效节约80%的水资源、90%的土地资源和95%的运输燃料费用
0,0,0,0,0,0,公司所有农产品都是无农药和非转基因，当前合作的零售商包括 Kroger、Ahold、Albertsons和Walmart沃尔玛
0,1,0,0,0,0,BrightFarms不仅负责温室的设计、安装和维护，为吸引大型超市等潜在用户，他们还介入融资业务，先行垫付安装费用，与用户签订10年期的固定价格服务合同
0,1,0,0,0,0,美国商业杂志FastCompany将BrightFarms评选为全球五十大创意企业之一及全球十大食品类创意企业之一
